Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2021-06-25,438.76,442.31,438.75,440.4,367173192,0.0046,1,2.02,13641076617528,2010647146514980,0.004607874446826976,0.49344589681788564,64.59530552011324,436.27799999999996,433.3175,428.35,439.6975654385351,426.9374345614649
2021-06-28,440.78,441.54,438.55,439.98,237759349,-0.001,0,-0.42,9581616452379,2008244932139655,-0.0009536784741143167,0.5276222301384652,63.66926539184926,437.98199999999997,433.921,428.69266666666664,440.42315010592563,427.41884989407436
2021-06-29,440.48,440.6,436.17,437.54,231752905,-0.0055000000000000005,0,-2.44,10830217148434,1998549192511175,-0.005545706623028335,0.3417376545701951,58.42867621105271,438.60599999999994,434.282,428.92266666666666,440.7459511136756,427.8180488863244
2021-06-30,437.76,440.4,437.7,438.84,167361900,0.003,1,1.3,9742304346978,2004463421145735,0.0029711569227954815,0.26556671464664916,60.303418578384196,439.02799999999996,434.7165,429.1558333333333,441.1793082905179,428.2536917094821
2021-07-01,439.01,439.26,435.8,436.34,172562942,-0.005699999999999999,0,-2.5,11180646427690,1994562787226870,-0.005696837116033193,0.019042759807697873,55.152395887357855,438.62,434.84000000000003,429.3301666666667,441.3277361228696,428.35226387713044
2021-07-02,436.31,438.07,435.54,436.0,197297363,-0.0008,0,-0.34,9079435015873,1994139725231065,-0.0007792088738138858,-0.18352921987511106,54.470936522533364,437.73999999999995,435.029,429.48516666666666,441.41993702049916,428.63806297950083
2021-07-05,436.53,438.92,436.53,437.66,180179826,0.0038,1,1.66,10272027701074,2002188226955050,0.0038073394495412582,-0.21988016726043025,57.24836067354004,437.276,435.24899999999997,429.66516666666666,441.68398531466744,428.8140146853325
2021-07-06,437.96,440.68,437.96,439.5,194159350,0.0042,1,1.84,9717768923876,2009341405949770,0.004204176758214162,-0.1381530842436769,60.15020431527743,437.668,435.58000000000004,429.9185,442.17261404906935,428.98738595093073
2021-07-07,439.29,439.29,435.78,436.97,178316175,-0.0058,0,-2.53,10066259709049,1997175856755140,-0.005756541524459591,-0.26526956012051617,54.65667064768262,437.29400000000004,436.02049999999997,430.13100000000003,441.6827909674429,430.35820903255706
2021-07-08,437.2,438.56,432.6,432.63,216934858,-0.009899999999999999,0,-4.34,11358362556800,1978425607442440,-0.009932031947273323,-0.6315268455481835,46.766234987934176,436.55199999999996,436.1845,430.19016666666664,441.2197695061919,431.14923049380815
2021-07-09,431.64,431.65,424.26,427.84,238815690,-0.0111,0,-4.79,12150496129436,1957362575660630,-0.011071816563807513,-1.1557517166535405,39.91694475435283,434.91999999999996,435.9375,430.14233333333334,441.9970309224383,429.8779690775617
2021-07-12,429.33,432.02,429.3,431.28,134960092,0.008,1,3.44,7201832315144,1974337499348590,0.008040388930441233,-1.2236533109709968,46.03018803836416,433.64400000000006,435.84049999999996,430.1193333333333,442.1287254253474,429.55227457465253
2021-07-13,432.39,435.21,432.36,434.71,148612764,0.008,1,3.43,8208282177945,1989275515374710,0.007953069931367018,-0.9998300252954508,51.345878317090246,432.686,435.8695000000001,430.1573333333333,442.13119777296754,429.6078022270326
2021-07-14,434.47,434.57,431.75,433.57,147016589,-0.0026,0,-1.14,8511733223185,1984746851518430,-0.002622437947137124,-0.8942603317501256,49.597388963824756,432.006,435.7,430.18416666666667,442.01772427381775,429.38227572618223
2021-07-15,434.24,436.85,433.12,436.76,152535249,0.0074,1,3.19,9160067753039,1998017720081230,0.007357520123624894,-0.5899751520638066,54.28828135137979,432.832,435.80150000000003,430.2201666666667,442.118854747043,429.4841452529571
2021-07-16,436.24,436.24,432.85,434.82,149475601,-0.0044,0,-1.94,8707928750237,1994822916213145,-0.004441798699514554,-0.5031300300229353,51.169334772885726,434.22799999999995,435.7915,430.35466666666673,442.11440210267295,429.468597897327
2021-07-19,432.25,432.25,428.94,429.89,152020418,-0.0113,0,-4.93,7371116301708,1973865810541895,-0.011338024929856028,-0.7467927681059832,44.21713400088611,433.95,435.713,430.39666666666665,442.2832057806424,429.14279421935765
2021-07-20,427.14,428.78,425.99,428.55,163962103,-0.0031,0,-1.34,9736454946164,1967586811701400,-0.0031170764614203428,-0.9540307216650886,42.52588161258349,432.718,435.41949999999997,430.4001666666666,442.68244561455515,428.1565543854448
2021-07-21,430.99,431.29,425.82,426.0,212123478,-0.006,0,-2.55,10220123029525,1956944775834900,-0.005950297514875746,-1.202619514203875,39.43475334020805,431.204,434.883,430.2941666666667,443.1896818886958,426.57631811130415
2021-07-22,428.75,431.93,428.65,431.38,182078727,0.0126,1,5.38,9222420629242,1979441620187220,0.012629107981220633,-0.9552796890260997,48.01955851896627,430.128,434.533,430.2815,442.8106424179828,426.2553575820172
2021-07-23,431.75,433.23,430.27,431.55,173066295,0.0004,1,0.17,8879269260421,1980809866337705,0.0003940841021836672,-0.7403801291884977,48.26908031176996,429.474,434.09049999999996,430.34933333333333,442.00450398028636,426.17649601971357
2021-07-26,433.14,433.28,427.46,427.47,146233112,-0.0095,0,-4.08,7822000987120,1962076329969950,-0.00945429266597142,-0.8266164843722347,42.94137287025007,428.98999999999995,433.46500000000003,430.3691666666667,441.3956632761699,425.53433672383017
2021-07-27,430.14,431.15,427.89,428.22,142525625,0.0018,1,0.75,8030188496795,1966711751651740,0.001754509088357059,-0.7869550024671499,44.16146092517781,428.924,432.99899999999997,430.4668333333333,441.0119692374294,424.9860307625705
2021-07-28,427.3,429.71,425.34,429.15,132994480,0.0022,1,0.93,8264860860598,1970384492721200,0.002171780860305228,-0.6571815066177329,45.71164374016219,429.554,432.51449999999994,430.61333333333334,440.222172735657,424.80682726434287
2021-07-29,430.58,431.19,428.18,429.49,112355401,0.0008,1,0.34,7186632259263,1972910853426935,0.0007922637772341812,-0.5138850593454554,46.29861255638447,429.17600000000004,432.1719999999999,430.71199999999993,439.7773681041742,424.56663189582565
2021-07-30,428.12,428.21,423.91,423.91,143585508,-0.013000000000000001,0,-5.58,8864837877655,1946959723255855,-0.01299215348436511,-0.7462538464586945,38.87064426592251,427.64799999999997,431.56749999999994,430.6665,439.75904167419,423.3759583258099
2021-08-02,426.29,426.85,422.86,426.79,117344385,0.0068000000000000005,1,2.88,7694072623618,1962009957666960,0.006793894930527733,-0.6603028694829574,43.87556304298832,427.512,431.024,430.63699999999994,438.9650941311631,423.0829058688369
2021-08-03,426.65,429.98,426.42,429.98,151056293,0.0075,1,3.19,9352775456937,1972447423755610,0.007474401930691821,-0.35805248390656375,48.86915512716589,427.86400000000003,430.54799999999994,430.5428333333333,437.4765022912598,423.6194977087401
2021-08-04,431.6,436.71,430.16,436.05,166736405,0.0141,1,6.07,9511557440497,1999436102647295,0.014116935671426578,0.24853666174010258,56.75394698707551,429.244,430.50200000000007,430.6641666666667,437.2696926644163,423.7343073355838
2021-08-05,436.46,437.85,434.24,434.74,267970616,-0.003,0,-1.31,9015941666155,1994949856975250,-0.0030042426327255844,0.5425402165211368,54.79023532989541,430.29400000000004,430.60749999999996,430.8788333333333,437.56764331748946,423.64735668251046
2021-08-06,434.85,436.61,432.27,433.29,143715921,-0.0033,0,-1.45,7835243439696,1991276687046670,-0.0033353268620324172,0.6150379947447882,52.61996615309641,432.16999999999996,430.88,431.16583333333335,437.8120934788845,423.9479065211155
2021-08-09,431.57,433.16,430.05,431.65,140989138,-0.0038,0,-1.64,8075299067262,1981026712158355,-0.0037849938840038844,0.5313726380461442,50.19805686889618,433.142,430.89850000000007,431.35716666666667,437.8367368797839,423.9602631202162
2021-08-10,433.01,433.11,427.28,428.56,174090342,-0.0072,0,-3.09,14009474008366,1973998277244370,-0.007158577551256706,0.26046641174611496,45.91042097972502,432.858,430.591,431.5286666666667,437.3695777269272,423.8124222730728
2021-08-11,427.16,428.88,424.3,424.74,170671332,-0.0089,0,-3.82,12988021296454,1959576822038755,-0.008913571028560718,-0.16077796235385378,41.222746152602056,430.596,430.1495,431.5561666666667,437.23761533484003,423.06138466515995
2021-08-12,423.17,425.53,421.42,422.38,251298974,-0.005600000000000001,0,-2.36,16010997544733,1950934699889025,-0.005556340349390232,-0.5606288141252256,38.60050565526111,428.12399999999997,429.43050000000005,431.56783333333334,436.60732513372017,422.25367486627994
2021-08-13,421.38,422.04,413.64,416.06,221073775,-0.015,0,-6.32,14427140711895,1925109196362800,-0.014962829679435519,-1.1775499404373606,32.61684089188499,424.678,428.4925,431.4675,437.32041906396967,419.66458093603035
2021-08-17,415.5,417.23,410.31,411.31,207917660,-0.011399999999999999,0,-4.75,15534775580688,1905064953184770,-0.011416622602509308,-1.795308877924664,28.980672896228967,420.61,427.56350000000003,431.3131666666667,439.10200297915645,416.0249970208436
2021-08-18,410.92,415.38,408.46,413.36,184485527,0.005,1,2.05,10338124617399,1914671950579685,0.004984075271692978,-1.9431570088776162,32.47919476226363,417.57000000000005,426.804,431.13000000000005,439.88004435599703,413.7279556440029
2021-08-19,410.84,412.93,404.91,404.96,192939369,-0.0203,0,-8.4,11034786840608,1874519064646700,-0.02032126959551006,-2.451189445659062,26.67960205175045,413.6139999999999,425.75200000000007,430.82033333333334,441.93405499928883,409.5699450007113
2021-08-20,406.64,408.35,399.18,400.78,197108639,-0.0103,0,-4.18,10570827323567,1854823204850390,-0.010322007111813525,-2.8834492297025074,24.34955373391736,409.294,424.22200000000004,430.45,443.48026014986846,404.9637398501316
2021-08-23,404.32,407.82,401.63,404.58,166036507,0.0095,1,3.8,9602204264152,1872554960457835,0.009481511053445857,-2.729719489493732,30.308347316735677,406.998,422.8735,430.09383333333335,443.61062832096127,402.1363716790387
2021-08-24,408.47,412.94,408.26,412.48,165651965,0.0195,1,7.9,10073815154548,1903831536226045,0.01952642246280112,-1.9488876304609217,40.756013736742844,407.23199999999997,422.12399999999997,429.8366666666667,443.22283636601827,401.02516363398166
2021-08-25,414.01,416.03,410.63,413.95,176200678,0.0036,1,1.47,9375958176383,1910426209277155,0.0035638091543832573,-1.2218384778684408,42.483852641978906,407.35,421.41050000000007,429.5638333333334,442.60142208942364,400.2195779105765
2021-08-26,414.49,415.74,409.79,410.38,174282616,-0.0086,0,-3.57,9351533906955,1895952148524815,-0.008624229979466103,-0.8854686102966598,39.47296666703049,408.43399999999997,420.47200000000004,429.23433333333327,441.87028180018257,399.0737181998175
2021-08-27,408.63,411.79,406.81,410.24,132447809,-0.0003,0,-0.14,7960337184482,1896787304484665,-0.00034114722939715403,-0.5906892651739932,39.35517440572644,410.326,419.5095,428.8405,440.9303949159466,398.0886050840534
2021-08-30,414.15,414.85,410.04,411.5,145640620,0.0031,1,1.26,8034054354555,1903337414210560,0.0030713728549141006,-0.24673984448701258,41.05990217797894,411.71000000000004,418.889,428.49516666666665,440.48233684264727,397.29566315735275
2021-08-31,411.69,419.9,409.67,419.79,170992135,0.020099999999999996,1,8.29,12495867543743,1939907830889265,0.020145808019441214,0.5591985766532712,50.84936923868642,413.172,418.53900000000004,428.27066666666667,439.8335860725216,397.2444139274785
2021-09-01,419.17,421.31,417.16,419.92,151585722,0.0003,1,0.13,8969220512137,1939527704576380,0.0003096786488481218,1.0904274658545532,50.986847597310266,414.366,418.03599999999994,428.05466666666666,438.69149553992906,397.3805044600708
2021-09-02,419.19,420.2,414.99,415.89,146860591,-0.0096,0,-4.03,8446853806501,1922883034448715,-0.009597066107830177,1.1536590600114494,46.63234205248099,415.468,417.02799999999996,427.85016666666667,435.9648810525924,398.09111894740755
2021-09-03,417.67,419.78,416.4,419.22,147690743,0.008,1,3.33,9043385838533,1939239736141760,0.008006924908028568,1.387312894936918,50.401732001793256,417.264,416.25199999999995,427.6813333333333,433.41051811783393,399.093481882166
2021-09-06,418.99,420.74,417.85,420.37,151551858,0.0027,1,1.15,7650828431395,1943139322904140,0.002743189733314111,1.5732510947925045,51.671244059685044,419.038,415.60599999999994,427.4745,431.03578859220164,400.17621140779823
2021-09-07,419.85,419.88,416.28,417.8,134459894,-0.0060999999999999995,0,-2.57,7267997603156,1933747076736120,-0.006113661774151291,1.4785474044243934,48.67292574087197,418.64000000000004,414.9135,427.2175,428.5385097614659,401.2884902385341
2021-09-08,416.35,417.62,413.34,414.54,182486549,-0.0078000000000000005,0,-3.26,11652973247469,1917065836951860,-0.007802776448061266,1.1655032414922206,45.09808971020017,417.564,414.2125,426.89099999999996,426.31447483884523,402.1105251611547
2021-09-09,411.98,413.64,406.68,407.28,189640520,-0.0175,0,-7.26,12161359667875,1884557608143100,-0.017513388334057134,0.4740907197015103,38.34396073953227,415.842,413.33949999999993,426.3963333333333,424.7787105933952,401.90028940660466
2021-09-10,407.99,409.78,405.99,408.7,145028011,0.0034999999999999996,1,1.42,9693995198028,1947696696407505,0.003486544883127163,0.1346260009772804,40.22949545169842,413.738,412.6555,425.9625,423.46951770851376,401.8414822914863
2021-09-13,407.33,410.87,406.43,409.7,152910076,0.0024,1,1.0,9091011197912,1950131892471100,0.0024467824810374683,0.006440389655656631,41.58432496352121,411.604,412.3375,425.5405,423.10631400155324,401.5686859984467
2021-09-14,411.06,414.85,410.98,412.36,179782236,0.006500000000000001,1,2.66,11751359306067,1963710611584700,0.0064925555284354175,0.1233227742463372,45.14613905305681,410.51599999999996,412.39,425.2221666666667,423.1484980364384,401.63150196356156
2021-09-15,412.05,414.61,410.75,412.85,193193161,0.0012,1,0.49,9306534199117,1967122387562360,0.00118828208361621,0.24891645514699468,45.80172023219446,410.178,412.3645,424.86266666666666,423.1160961140684,401.61290388593164
2021-09-16,414.22,414.68,408.79,409.22,166059686,-0.0088,0,-3.63,8899436176458,1950015699216695,-0.008792539663315946,0.10989027364182524,41.81474148758773,410.566,412.57750000000004,424.40416666666664,422.89387509012005,402.26112490988004
2021-09-17,408.9,411.36,407.07,410.99,165787615,0.0043,1,1.77,9488968553884,1956572852140015,0.0043253017936562,0.1566583935368171,44.35814381753143,411.02400000000006,413.088,423.9476666666667,421.92275998542385,404.2532400145762
2021-09-23,409.04,410.92,407.39,410.46,164544829,-0.0013,0,-0.53,9890972436446,1951367523021930,-0.0012895690892723577,0.17028943704190302,43.74157185992632,411.17600000000004,413.38200000000006,423.4486666666667,421.42011569959317,405.34388430040696
2021-09-24,412.01,412.8,409.09,409.84,153818668,-0.0015,0,-0.62,8690313738922,1949240409723625,-0.0015105004141694467,0.15630452739633416,42.98879513892982,410.672,413.25,422.94633333333337,421.4285108669027,405.0714891330973
2021-09-27,409.28,412.72,408.97,410.97,153145297,0.0028000000000000004,1,1.13,8269103248033,1955291879337825,0.0027571735311342493,0.2370682474442143,44.85163645750245,410.296,413.101,422.5035,421.33148698437986,404.87051301562013
2021-09-28,410.74,411.1,405.79,406.2,175590916,-0.0116,0,-4.77,10219088224796,1932888115771740,-0.011606686619461404,-0.004079737676772055,39.05103752141957,409.692,412.892,421.9595,421.58741166363313,404.19658833636686
2021-09-29,400.44,402.28,396.78,400.09,180584673,-0.015,0,-6.11,10878594376878,1907271939769210,-0.015041851304775977,-0.5198607382416043,33.1389505896061,407.512,412.3845,421.3553333333333,422.67777834074496,402.09122165925504
2021-09-30,399.41,402.9,397.98,401.3,182825295,0.003,1,1.21,10477258295526,1912221258684845,0.003024319528106334,-0.7124081330989043,35.23021773710164,405.68,411.8745,420.777,423.24674423761866,400.50225576238137
2021-10-01,399.53,400.52,394.14,394.79,155624972,-0.016200000000000003,0,-6.51,8429867333053,1882029349309790,-0.016222277597807144,-1.1833139557980754,29.825169771263788,402.67,410.6245,420.0625,423.62153577744,397.62746422256004
2021-10-05,391.95,392.02,384.92,388.01,202463720,-0.0172,0,-6.78,11534064829854,1846832025211785,-0.017173687276780147,-1.8185375443744571,25.446470089295985,398.07800000000003,409.029,419.20433333333335,424.6412489091117,393.4167510908883
2021-10-06,391.01,392.37,381.93,381.93,229528883,-0.015700000000000002,0,-6.08,11361351391725,1814379627438350,-0.015669699234555745,-2.474635675479833,22.286629348422494,393.224,407.331,418.28700000000003,426.5577000808788,388.1042999191212
2021-10-07,385.87,388.78,384.59,388.14,173712315,0.0163,1,6.21,9011317522468,1844911043456385,0.016259523996543734,-2.3194645336612334,31.62569214607923,390.834,405.777,417.5455,425.9114372655426,385.6425627344574
